Address Number,Alpha Name,Contract Number,Fund ,Cst Ctr / Job,Obj Acct,2nd Item Number,Purchase Order Detail Line Number,Extended Price,Amount Received,Amount Open,Amount Vouchered,Voucher Line Number
1575,"GEORGE HALL COMPANY, INC",48788,,,,,,,,,$784.00 ,1
286439,SPRINT,48791,40011,  2326735708,57501,1456,2,$225.96 ,$225.96 ,$0.00 ,,
286439,SPRINT,48791,40011,  2326735708,57501,1456,3,$209.16 ,$209.16 ,$0.00 ,,
286439,SPRINT,48791,40011,  2326735708,57501,1456,1,$78.75 ,$78.75 ,$0.00 ,,
286439,SPRINT,48791,,,,,,,,,$225.96 ,2
286439,SPRINT,48791,,,,,,,,,$209.16 ,3
286439,SPRINT,48791,,,,,,,,,$33.76 ,1
286439,SPRINT,48791,,,,,,,,,$44.99 ,1
304977,COMMONWEALTH OF PA.- PENN.D.O.T.,48815,40012,  4026729413,54205,1419,1,"$4,000.00 ",$0.00 ,"$4,000.00 ",,
64397,"CAMP DRESSER & MCKEE, INC.",48829,29050,  4051000040,54205,1419,9,"$8,100.00 ","$2,680.22 ","$5,419.78 ",,
64397,"CAMP DRESSER & MCKEE, INC.",48829,40012,  4051000040,54205,1419,13,"$50,200.00 ","$39,600.41 ","$10,599.59 ",,
64397,"CAMP DRESSER & MCKEE, INC.",48829,40011,  4051000040,53901,1154,5,"$45,898.89 ","$45,898.89 ",$0.00 ,,
64397,"CAMP DRESSER & MCKEE, INC.",48829,40001,  4051000040,53901,1154,6,"$40,000.00 ","$40,000.00 ",$0.00 ,,
64397,"CAMP DRESSER & MCKEE, INC.",48829,40001,  4051000040,53901,1154,7,"$16,400.70 ","$16,400.70 ",$0.00 ,,
64397,"CAMP DRESSER & MCKEE, INC.",48829,29050,  4051000040,51101,1154,8,"$76,677.25 ","$76,677.25 ",$0.00 ,,
64397,"CAMP DRESSER & MCKEE, INC.",48829,26010,  4051000040,53901,1154,1,"$40,000.00 ",$0.00 ,$0.00 ,,
64397,"CAMP DRESSER & MCKEE, INC.",48829,40011,  4426739910,53901,1154,2,"$45,898.89 ",$0.00 ,$0.00 ,,
64397,"CAMP DRESSER & MCKEE, INC.",48829,40001,  4025100004,53901,1154,3,"$16,400.70 ",$0.00 ,$0.00 ,,
64397,"CAMP DRESSER & MCKEE, INC.",48829,29050,  0229500001,51101,1154,4,"$219,944.90 ",$0.00 ,$0.00 ,,
64397,"CAMP DRESSER & MCKEE, INC.",48829,40011,  4051000040,54205,1537,10,"$21,501.00 ","$15,775.18 ",$0.00 ,,
64397,"CAMP DRESSER & MCKEE, INC.",48829,29050,  4051000040,54205,1419,11,"$108,754.00 ","$108,754.00 ",$0.00 ,,
64397,"CAMP DRESSER & MCKEE, INC.",48829,40012,  4051000040,54205,1419,12,"$50,000.00 ","$50,000.00 ",$0.00 ,,
64397,"CAMP DRESSER & MCKEE, INC.",48829,40012,  4051000040,54205,1419,14,"$12,900.00 ","$11,841.27 ",$0.00 ,,
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,$748.40 ,9
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$1,931.82 ",9
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$24,348.71 ",13
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$15,251.70 ",13
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$21,989.40 ",5
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$23,909.49 ",5
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$23,332.49 ",6
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$16,667.51 ",6
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$5,797.12 ",7
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$10,603.58 ",7
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$15,399.60 ",8
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$28,900.69 ",8
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$9,968.87 ",8
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$22,408.09 ",8
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$9,664.89 ",10
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$3,231.34 ",10
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$2,878.95 ",10
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$108,754.00 ",11
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$30,135.67 ",12
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$19,335.53 ",12
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,$528.80 ,12
64397,"CAMP DRESSER & MCKEE, INC.",48829,,,,,,,,,"$11,841.27 ",14
58939,CDR MAGUIRE INC,48830,29040,  4026729412,54205,1419,17,"$66,039.00 ",$0.00 ,"$66,039.00 ",,
58939,CDR MAGUIRE INC,48830,40114,  4026729412,54205,1419,18,"$50,000.00 ","$34,764.53 ","$15,235.47 ",,
58939,CDR MAGUIRE INC,48830,40001,  4026729403,53901,1154,6,"$202,187.21 ","$134,688.32 ",$0.00 ,,
58939,CDR MAGUIRE INC,48830,40001,  4026729403,53901,1154,7,"$400,000.00 ","$400,000.00 ",$0.00 ,,
58939,CDR MAGUIRE INC,48830,40001,  4026729403,53901,1154,8,"$200,000.00 ","$200,000.00 ",$0.00 ,,
58939,CDR MAGUIRE INC,48830,40011,  4026729403,53901,1154,9,"$100,000.00 ","$100,000.00 ",$0.00 ,,
58939,CDR MAGUIRE INC,48830,40011,  4026729403,53901,1154,10,"$50,000.00 ","$50,000.00 ",$0.00 ,,
58939,CDR MAGUIRE INC,48830,40001,  4026729403,53901,1154,1,"$202,187.21 ","$67,498.89 ",$0.00 ,,
58939,CDR MAGUIRE INC,48830,40001,  4026729403,53901,1154,2,"$100,000.00 ",$0.00 ,$0.00 ,,
58939,CDR MAGUIRE INC,48830,40001,  4026729403,53901,1154,3,"$40,000.00 ",$0.00 ,$0.00 ,,
58939,CDR MAGUIRE INC,48830,40001,  4026729403,53901,1154,4,"$50,000.00 ",$0.00 ,$0.00 ,,
58939,CDR MAGUIRE INC,48830,40001,  4026729403,53901,1154,5,"$200,000.00 ",$0.00 ,$0.00 ,,
58939,CDR MAGUIRE INC,48830,40001,  4026729412,54205,1419,11,"$250,000.00 ","$250,000.00 ",$0.00 ,,
58939,CDR MAGUIRE INC,48830,40012,  4026729412,54205,1419,12,"$250,000.00 ",$0.00 ,$0.00 ,,
58939,CDR MAGUIRE INC,48830,40012,  4026729412,54205,1419,13,"$13,507.13 ",$0.00 ,$0.00 ,,
58939,CDR MAGUIRE INC,48830,29040,  4026729412,54205,1419,14,"$9,118.00 ",$0.00 ,$0.00 ,,
58939,CDR MAGUIRE INC,48830,29040,  4026729412,54205,1419,15,"$176,921.00 ",$0.00 ,$0.00 ,,
58939,CDR MAGUIRE INC,48830,40012,  4026729412,54205,1419,16,"$225,615.35 ","$225,615.35 ",$0.00 ,,
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$21,147.99 ",18
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$13,616.54 ",18
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$23,471.98 ",6
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$24,747.38 ",6
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$25,294.81 ",6
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$29,721.57 ",6
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$28,090.11 ",6
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$3,362.47 ",6
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$40,497.10 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$19,733.39 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$16,511.89 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$3,935.28 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$13,999.94 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$12,562.19 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$34,464.20 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$34,807.30 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$18,578.82 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$19,162.32 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$20,353.94 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$28,521.86 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$32,009.45 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$31,897.68 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$12,638.03 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$31,490.93 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$7,872.73 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$20,962.95 ",7
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$5,999.34 ",8
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$27,950.24 ",8
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$31,016.02 ",8
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$25,285.34 ",8
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$24,962.34 ",8
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$24,157.27 ",8
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$30,545.13 ",8
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$22,128.80 ",8
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$7,955.52 ",8
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$10,124.28 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$4,933.35 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$4,127.97 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$15,741.10 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$3,499.98 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$3,140.55 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$8,616.05 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$8,701.83 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$4,644.70 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$4,790.58 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$5,088.48 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$7,130.47 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$8,002.36 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$7,974.42 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$3,159.51 ",9
58939,CDR MAGUIRE INC,48830,,,,,,,,,$324.37 ,9
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$1,499.83 ",10
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$6,987.56 ",10
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$7,754.00 ",10
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$6,321.34 ",10
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$6,240.58 ",10
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$6,039.32 ",10
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$7,636.28 ",10
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$5,532.20 ",10
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$1,988.89 ",10
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$38,342.06 ",1
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$29,156.83 ",1
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$25,805.09 ",11
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$34,805.93 ",11
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$36,245.41 ",11
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$48,456.64 ",11
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$30,002.81 ",11
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$33,361.67 ",11
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$14,708.90 ",11
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$26,613.55 ",11
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$21,799.18 ",16
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$13,352.33 ",16
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$29,223.06 ",16
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$40,422.85 ",16
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$38,520.84 ",16
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$30,049.39 ",16
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$43,046.14 ",16
58939,CDR MAGUIRE INC,48830,,,,,,,,,"$9,201.56 ",16
9149,LGA PARTNERS LP,48831,40014,  4426739910,54205,1419,29,"$2,500.00 ",$0.00 ,"$2,500.00 ",,
9149,LGA PARTNERS LP,48831,28050,  4426739910,54201,525100,30,"$1,400.00 ",$0.00 ,"$1,400.00 ",,
9149,LGA PARTNERS LP,48831,40015,  4426739910,54205,1419,31,"$1,320.00 ",$0.00 ,"$1,320.00 ",,
9149,LGA PARTNERS LP,48831,40011,  4426739910,53901,1154,8,"$33,700.00 ","$33,105.52 ",$594.48 ,,
9149,LGA PARTNERS LP,48831,26010,  4426739910,58101,5083,15,"$16,900.00 ","$2,474.66 ","$14,425.34 ",,
9149,LGA PARTNERS LP,48831,40012,  4426739910,54205,1419,22,"$22,342.00 ","$15,830.24 ","$6,511.76 ",,
9149,LGA PARTNERS LP,48831,28045,  4426739910,54201,525100,23,"$29,030.00 ","$20,841.99 ","$8,188.01 ",,
9149,LGA PARTNERS LP,48831,40014,  4426739910,54205,1419,28,"$67,370.00 ","$58,919.52 ","$8,450.48 ",,
9149,LGA PARTNERS LP,48831,40001,  4426739910,53901,1419,9,"$3,000.00 ","$1,700.00 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,40001,  4426739910,54205,1419,19,"$16,654.38 ","$16,654.38 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,40011,  4426739910,53901,1154,1,"$31,343.76 ","$22,218.52 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,40011,  5026737709,53901,1154,2,"$33,700.00 ",$0.00 ,$0.00 ,,
9149,LGA PARTNERS LP,48831,40001,  0141004012,53901,1154,3,"$29,850.00 ",$0.00 ,$0.00 ,,
9149,LGA PARTNERS LP,48831,40001,  0141004012,53901,1154,4,"$25,109.00 ",$0.00 ,$0.00 ,,
9149,LGA PARTNERS LP,48831,40001,  0141004012,53901,1154,5,"$65,201.00 ",$0.00 ,$0.00 ,,
9149,LGA PARTNERS LP,48831,40001,  0141005012,53901,1154,6,"$3,000.00 ",$0.00 ,$0.00 ,,
9149,LGA PARTNERS LP,48831,40011,  4426739910,53901,1154,7,"$9,125.24 ","$9,125.24 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,40012,  4426739910,54205,1419,10,"$20,120.00 ","$20,120.00 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,40012,  4426739910,54205,1419,11,"$45,078.18 ","$45,078.18 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,28045,  4426739910,54201,525100,12,"$46,450.00 ","$46,450.00 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,40001,  4426739910,53901,1419,13,"$25,109.00 ","$8,454.62 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,28045,  4426739910,54201,525100,14,"$3,600.00 ","$3,600.00 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,26010,  4426739910,58101,5083,16,$900.00 ,$900.00 ,$0.00 ,,
9149,LGA PARTNERS LP,48831,40012,  4426739910,54205,1419,17,"$3,725.00 ","$3,725.00 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,40012,  4426739910,54205,1419,18,"$5,147.00 ","$5,147.00 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,40012,  4426739910,54205,1419,20,"$12,730.00 ","$12,730.00 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,40012,  4426739910,54205,1419,21,$900.00 ,$900.00 ,$0.00 ,,
9149,LGA PARTNERS LP,48831,26010,  4426739910,58101,1419,24,$250.25 ,$250.25 ,$0.00 ,,
9149,LGA PARTNERS LP,48831,28045,  4426739910,54201,525100,25,"$21,200.00 ","$21,200.00 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,40012,  4426739910,54205,1419,26,"$57,808.20 ",$0.00 ,$0.00 ,,
9149,LGA PARTNERS LP,48831,40014,  4426739910,54205,1419,27,"$57,808.20 ","$53,723.03 ",$0.00 ,,
9149,LGA PARTNERS LP,48831,,,,,,,,,"$9,441.17 ",8
9149,LGA PARTNERS LP,48831,,,,,,,,,"$4,559.00 ",8
9149,LGA PARTNERS LP,48831,,,,,,,,,"$9,860.68 ",8
9149,LGA PARTNERS LP,48831,,,,,,,,,"$3,316.90 ",8
9149,LGA PARTNERS LP,48831,,,,,,,,,$675.00 ,8
9149,LGA PARTNERS LP,48831,,,,,,,,,"$2,040.27 ",8
9149,LGA PARTNERS LP,48831,,,,,,,,,"$3,212.50 ",8
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,002.50 ",15
9149,LGA PARTNERS LP,48831,,,,,,,,,$435.75 ,15
9149,LGA PARTNERS LP,48831,,,,,,,,,$676.41 ,15
9149,LGA PARTNERS LP,48831,,,,,,,,,$360.00 ,15
9149,LGA PARTNERS LP,48831,,,,,,,,,"$10,589.96 ",22
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,871.69 ",22
9149,LGA PARTNERS LP,48831,,,,,,,,,$365.78 ,22
9149,LGA PARTNERS LP,48831,,,,,,,,,"$3,002.81 ",22
9149,LGA PARTNERS LP,48831,,,,,,,,,"$2,571.85 ",23
9149,LGA PARTNERS LP,48831,,,,,,,,,"$4,048.89 ",23
9149,LGA PARTNERS LP,48831,,,,,,,,,$372.65 ,23
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,275.99 ",23
9149,LGA PARTNERS LP,48831,,,,,,,,,"$7,215.61 ",23
9149,LGA PARTNERS LP,48831,,,,,,,,,"$4,000.00 ",23
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,357.00 ",23
9149,LGA PARTNERS LP,48831,,,,,,,,,"$2,770.84 ",28
9149,LGA PARTNERS LP,48831,,,,,,,,,"$20,450.31 ",28
9149,LGA PARTNERS LP,48831,,,,,,,,,"$8,149.00 ",28
9149,LGA PARTNERS LP,48831,,,,,,,,,"$12,981.12 ",28
9149,LGA PARTNERS LP,48831,,,,,,,,,"$14,568.25 ",28
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,700.00 ",9
9149,LGA PARTNERS LP,48831,,,,,,,,,$940.08 ,19
9149,LGA PARTNERS LP,48831,,,,,,,,,$987.89 ,19
9149,LGA PARTNERS LP,48831,,,,,,,,,"$5,047.27 ",19
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,616.83 ",19
9149,LGA PARTNERS LP,48831,,,,,,,,,$560.34 ,19
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,416.42 ",19
9149,LGA PARTNERS LP,48831,,,,,,,,,$861.47 ,19
9149,LGA PARTNERS LP,48831,,,,,,,,,"$5,224.08 ",19
9149,LGA PARTNERS LP,48831,,,,,,,,,"$21,575.02 ",1
9149,LGA PARTNERS LP,48831,,,,,,,,,$643.50 ,1
9149,LGA PARTNERS LP,48831,,,,,,,,,"$2,183.42 ",7
9149,LGA PARTNERS LP,48831,,,,,,,,,"$4,667.42 ",7
9149,LGA PARTNERS LP,48831,,,,,,,,,"$2,274.40 ",7
9149,LGA PARTNERS LP,48831,,,,,,,,,$60.62 ,10
9149,LGA PARTNERS LP,48831,,,,,,,,,"$5,785.29 ",10
9149,LGA PARTNERS LP,48831,,,,,,,,,"$14,274.09 ",10
9149,LGA PARTNERS LP,48831,,,,,,,,,"$7,736.75 ",11
9149,LGA PARTNERS LP,48831,,,,,,,,,"$6,361.71 ",11
9149,LGA PARTNERS LP,48831,,,,,,,,,"$10,411.00 ",11
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,491.50 ",11
9149,LGA PARTNERS LP,48831,,,,,,,,,"$6,027.50 ",11
9149,LGA PARTNERS LP,48831,,,,,,,,,"$5,502.00 ",11
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,493.25 ",11
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,945.40 ",11
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,183.89 ",11
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,719.36 ",11
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,205.82 ",11
9149,LGA PARTNERS LP,48831,,,,,,,,,"$3,005.09 ",12
9149,LGA PARTNERS LP,48831,,,,,,,,,"$3,737.77 ",12
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,010.00 ",12
9149,LGA PARTNERS LP,48831,,,,,,,,,"$2,239.15 ",12
9149,LGA PARTNERS LP,48831,,,,,,,,,"$3,303.71 ",12
9149,LGA PARTNERS LP,48831,,,,,,,,,"$3,960.22 ",12
9149,LGA PARTNERS LP,48831,,,,,,,,,"$8,294.60 ",12
9149,LGA PARTNERS LP,48831,,,,,,,,,"$11,730.38 ",12
9149,LGA PARTNERS LP,48831,,,,,,,,,"$8,408.16 ",12
9149,LGA PARTNERS LP,48831,,,,,,,,,$760.92 ,12
9149,LGA PARTNERS LP,48831,,,,,,,,,"$7,247.83 ",13
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,206.79 ",13
9149,LGA PARTNERS LP,48831,,,,,,,,,"$3,360.15 ",14
9149,LGA PARTNERS LP,48831,,,,,,,,,$239.85 ,14
9149,LGA PARTNERS LP,48831,,,,,,,,,$900.00 ,16
9149,LGA PARTNERS LP,48831,,,,,,,,,"$3,429.18 ",17
9149,LGA PARTNERS LP,48831,,,,,,,,,$295.82 ,17
9149,LGA PARTNERS LP,48831,,,,,,,,,"$4,264.82 ",18
9149,LGA PARTNERS LP,48831,,,,,,,,,$882.18 ,18
9149,LGA PARTNERS LP,48831,,,,,,,,,"$5,594.90 ",20
9149,LGA PARTNERS LP,48831,,,,,,,,,"$4,893.41 ",20
9149,LGA PARTNERS LP,48831,,,,,,,,,$665.00 ,20
9149,LGA PARTNERS LP,48831,,,,,,,,,$697.05 ,20
9149,LGA PARTNERS LP,48831,,,,,,,,,$470.05 ,20
9149,LGA PARTNERS LP,48831,,,,,,,,,$409.59 ,20
9149,LGA PARTNERS LP,48831,,,,,,,,,$900.00 ,21
9149,LGA PARTNERS LP,48831,,,,,,,,,$250.25 ,24
9149,LGA PARTNERS LP,48831,,,,,,,,,"$4,180.00 ",25
9149,LGA PARTNERS LP,48831,,,,,,,,,"$7,677.50 ",25
9149,LGA PARTNERS LP,48831,,,,,,,,,"$3,311.84 ",25
9149,LGA PARTNERS LP,48831,,,,,,,,,$464.78 ,25
9149,LGA PARTNERS LP,48831,,,,,,,,,"$1,128.80 ",25
9149,LGA PARTNERS LP,48831,,,,,,,,,"$4,437.08 ",25
9149,LGA PARTNERS LP,48831,,,,,,,,,"$32,797.88 ",27
9149,LGA PARTNERS LP,48831,,,,,,,,,"$12,448.68 ",27
9149,LGA PARTNERS LP,48831,,,,,,,,,"$8,476.47 ",27
321202,MOSHIER STUDIO,48834,40011,  4026745712,53701,1419,3,"$40,000.00 ","$33,865.89 ","$6,134.11 ",,
321202,MOSHIER STUDIO,48834,40011,  4426739910,53901,1154,1,"$28,426.35 ",$0.00 ,$0.00 ,,
321202,MOSHIER STUDIO,48834,40011,  4426739910,53901,1154,2,"$28,426.35 ","$28,426.35 ",$0.00 ,,
321202,MOSHIER STUDIO,48834,40012,  4026745712,54205,1419,4,"$9,664.23 ","$9,664.23 ",$0.00 ,,
321202,MOSHIER STUDIO,48834,40012,  4026745712,54205,1419,5,"$7,789.35 ","$5,773.06 ",$0.00 ,,
321202,MOSHIER STUDIO,48834,28004,  4026745712,53901,1195,6,"$11,064.00 ","$11,064.00 ",$0.00 ,,
321202,MOSHIER STUDIO,48834,28004,  4026745712,54201,525100,7,"$41,403.00 ","$41,403.00 ",$0.00 ,,
321202,MOSHIER STUDIO,48834,28004,  4026745712,53901,1195,8,"$8,575.00 ","$8,575.00 ",$0.00 ,,
321202,MOSHIER STUDIO,48834,28004,  4026745712,53901,1195,9,"$6,383.00 ","$6,383.00 ",$0.00 ,,
321202,MOSHIER STUDIO,48834,28004,  4026745712,53901,1195,10,"$3,142.80 ","$3,142.80 ",$0.00 ,,
321202,MOSHIER STUDIO,48834,40012,  4026745712,54205,1419,11,$629.16 ,$271.81 ,$0.00 ,,
321202,MOSHIER STUDIO,48834,28004,  4026745712,53901,1195,12,"$2,277.18 ","$2,277.18 ",$0.00 ,,
321202,MOSHIER STUDIO,48834,28004,  4026745712,53901,1195,13,"$3,030.78 ","$3,030.78 ",$0.00 ,,
321202,MOSHIER STUDIO,48834,28004,  4026745712,53901,1195,14,"$2,485.00 ","$2,485.00 ",$0.00 ,,
321202,MOSHIER STUDIO,48834,28004,  4026745712,53901,1195,15,"$6,693.02 ",$0.00 ,$0.00 ,,
321202,MOSHIER STUDIO,48834,,,,,,,,,"$3,289.27 ",3
321202,MOSHIER STUDIO,48834,,,,,,,,,"$3,972.15 ",3
321202,MOSHIER STUDIO,48834,,,,,,,,,$337.94 ,3
321202,MOSHIER STUDIO,48834,,,,,,,,,"$1,345.33 ",3
321202,MOSHIER STUDIO,48834,,,,,,,,,"$11,595.60 ",3
321202,MOSHIER STUDIO,48834,,,,,,,,,"$4,910.39 ",3
321202,MOSHIER STUDIO,48834,,,,,,,,,$417.82 ,3
321202,MOSHIER STUDIO,48834,,,,,,,,,"$5,558.27 ",3
321202,MOSHIER STUDIO,48834,,,,,,,,,$467.71 ,3
321202,MOSHIER STUDIO,48834,,,,,,,,,"$1,971.41 ",3
321202,MOSHIER STUDIO,48834,,,,,,,,,"$5,044.41 ",2
321202,MOSHIER STUDIO,48834,,,,,,,,,"$4,457.92 ",2
321202,MOSHIER STUDIO,48834,,,,,,,,,"$4,265.36 ",2
321202,MOSHIER STUDIO,48834,,,,,,,,,"$6,045.88 ",2
321202,MOSHIER STUDIO,48834,,,,,,,,,$506.17 ,2
321202,MOSHIER STUDIO,48834,,,,,,,,,"$2,842.22 ",2
321202,MOSHIER STUDIO,48834,,,,,,,,,"$5,252.98 ",2
321202,MOSHIER STUDIO,48834,,,,,,,,,$11.41 ,2
321202,MOSHIER STUDIO,48834,,,,,,,,,"$1,779.46 ",4
321202,MOSHIER STUDIO,48834,,,,,,,,,$571.06 ,4
321202,MOSHIER STUDIO,48834,,,,,,,,,"$1,701.74 ",4
321202,MOSHIER STUDIO,48834,,,,,,,,,$342.00 ,4
321202,MOSHIER STUDIO,48834,,,,,,,,,"$1,527.38 ",4
321202,MOSHIER STUDIO,48834,,,,,,,,,"$3,239.69 ",4
321202,MOSHIER STUDIO,48834,,,,,,,,,$502.90 ,4
321202,MOSHIER STUDIO,48834,,,,,,,,,"$3,952.75 ",5
321202,MOSHIER STUDIO,48834,,,,,,,,,$982.28 ,5
321202,MOSHIER STUDIO,48834,,,,,,,,,$658.03 ,5
